Date,close,high,low,open,volume,rsi_14,macd,macd_signal,macd_diff,bb_bbm,bb_bbh,bb_bbl,bb_bbhi,bb_bbli,ema_10,ema_50,atr,volume_change_pct,next_close,target
2019-03-14,43.82036590576172,43.908614914858006,43.54131649050845,43.8609111740343,94318000,75.10753903194322,0.9490489638740769,0.8470494492863292,0.1019995145877477,41.69433784484863,43.44917819059269,39.939497499104576,1.0,0.0,42.4663658626546,40.21564886404681,0.7193291681123437,-0.24016756626117775,44.39038848876953,1
2019-03-15,44.39038848876953,44.67898009371108,43.82275112158004,44.08749085728255,156171600,77.64188053249488,1.045151667164518,0.886669892861967,0.15848177430255106,41.87703170776367,43.93037237583078,39.82369103969656,1.0,0.0,42.81618815831186,40.3793641434477,0.7292780981007023,0.655798469009097,44.84354019165039,1
2019-03-18,44.84354019165039,44.93178554071585,44.31167344863982,44.31406081869042,104879200,79.4344419216884,1.1446841014006353,0.9382727345697007,0.20641136683093453,42.08691482543945,44.431459718089414,39.74236993278949,1.0,0.0,43.184797618918864,40.5544298708282,0.721480526241797,-0.32843615612569765,44.48817825317383,0
2019-03-19,44.48817825317383,45.07490005613711,44.34269057791804,44.92225754761337,126585600,74.39704221730067,1.1812725593265228,0.9868726995210652,0.1943998598054576,42.272948265075684,44.75558881445883,39.790307715692535,0.0,0.0,43.42177591605613,40.70869451327312,0.7222468799544594,0.20696572819014647,44.87693405151367,1
2019-03-20,44.87693405151367,45.19414495340022,44.05886306469387,44.41661922842223,124140800,76.17690453108837,1.2274887930753309,1.0349959182319184,0.1924928748434125,42.46530170440674,45.122857355955155,39.80774605285833,0.0,0.0,43.68635012250296,40.87215488732177,0.7517493805795946,-0.01931341321603719,46.52976608276367,1
2019-03-21,46.52976608276367,46.82551249017216,45.27046466941773,45.32055213394936,204136800,81.92888840418966,1.3815594653933374,1.1043086276642022,0.27725083772913517,42.75186462402344,45.83122535200913,39.67250389603775,1.0,0.0,44.20333484255036,41.09402199302537,0.8372371704423726,0.6443973294839409,45.56622314453125,0
2019-03-22,45.56622314453125,47.14989071341533,45.50182599858827,46.589404449121496,169630800,71.1446657165684,1.4096620145539305,1.165379305042148,0.24428270951178255,42.967472839355466,46.19732627639907,39.737619402311864,0.0,0.0,44.45113271563779,41.269402430339326,0.8951534236127078,-0.1690337068083756,45.015262603759766,0
2019-03-25,45.015262603759766,45.78801351500889,44.50486400413485,45.67591630319227,175381200,65.81033436865042,1.3716638886831305,1.2066362217703444,0.16502766691278614,43.14050693511963,46.41947411541154,39.861539754827724,0.0,0.0,44.55370178620542,41.41629890772837,0.9228674298456602,0.033899504099491384,44.55017852783203,0
2019-03-26,44.55017852783203,46.00267123954299,44.023086513229856,45.71169595103682,199202000,61.6108994795364,1.2891610559333273,1.223141188602941,0.06601986733038623,43.28909454345703,46.54066774975732,40.03752133715675,0.0,0.0,44.5530611937739,41.53919614773243,0.9983472367361941,0.13582299585132263,44.950870513916016,1
2019-03-27,44.950870513916016,45.25853921871362,44.4929430532049,45.01765137448114,119393600,63.75669539265274,1.2417948233989122,1.2268719155621355,0.014922907836776744,43.451277351379396,46.69463150295715,40.20792319980164,0.0,0.0,44.62539016107246,41.672987299347476,0.9817221602199463,-0.40064055581771263,45.010501861572266,1
2019-03-28,45.010501861572266,45.21084446694415,44.72668135098658,45.065356795101245,83121600,64.07849363602665,1.195289935916911,1.2205555196330906,-0.025265583716179707,43.63695297241211,46.78964854001427,40.48425740480995,0.0,0.0,44.695410470254245,41.80387022335629,0.9461822284869195,-0.30380187882767584,45.30385971069336,1
2019-03-29,45.30385971069336,45.33486641281112,44.96756800695002,45.2752403790673,94256000,65.69231359862036,1.1686347107720962,1.210171357860892,-0.041536647088795675,43.81559238433838,46.92060123138468,40.71058353729208,0.0,0.0,44.80603760487954,41.941124713055785,0.9048333840136465,0.13395314815884207,45.61152648925781,1
2019-04-01,45.61152648925781,45.716465238779,44.929404601308974,45.70692667583484,111448000,67.3490882121254,1.1589764316891689,1.1999323726265474,-0.04095594093737853,43.99912109375,47.07297365445822,40.92526853304178,0.0,0.0,44.952490129311954,42.08506203761273,0.8964210449748167,0.18239687659141057,46.27457046508789,1
2019-04-02,46.27457046508789,46.37951286036313,45.56621293626409,45.575751499796354,91062800,70.63971534399101,1.1910940922267201,1.198164716546582,-0.00707062431986194,44.21961841583252,47.28203767329224,41.157199158372805,0.0,0.0,45.19286837218031,42.24935648574901,0.8904838220551184,-0.18291221017873804,46.5917854309082,1
2019-04-03,46.5917854309082,46.866063737526034,46.06707340893333,46.09092527876288,93087200,72.08900343110314,1.2279886771893658,1.204129508675139,0.02385916851422687,44.46802043914795,47.452868998494104,41.483171879801795,0.0,0.0,45.44721692831264,42.41964781693173,0.8839485725220887,0.02223081214282896,46.6728744506836,1
2019-04-04,46.6728744506836,46.8350555145508,46.06468818261306,46.45821854703762,76457200,72.46320101595794,1.2493691578437307,1.2131774385088574,0.03619171933487331,44.74456634521484,47.45807811403316,42.03105457639653,0.0,0.0,45.6700637505619,42.586441018255336,0.875835626766064,-0.17864969619883297,46.985313415527344,1
2019-04-05,46.985313415527344,47.00916528414231,46.7301122506272,46.85413541671345,74106400,73.9143598777567,1.2768063275423103,1.2259032163155479,0.05090311122676239,45.03184432983399,47.39414802351657,42.6695406361514,0.0,0.0,45.90920005328289,42.75894581814836,0.8372967129583959,-0.030746613791768462,47.72467422485352,1
2019-04-08,47.72467422485352,47.75567728467312,46.82789643538214,46.846977201039394,103526800,77.00288275793929,1.3427325355710096,1.2492690801666404,0.09346345540436918,45.2846586227417,47.663292731880695,42.90602451360271,1.0,0.0,46.23928626629573,42.95368026547013,0.8437598655535806,0.39700214826249836,47.581573486328125,0
